latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-8.00021,-45.90441,333.1,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.6,2.5,N
-8.23661,-44.39961,300.6,0.54,0.51,2019-10-20,03:48,N,nominal,1.0NRT,282.7,3.6,N
-8.43614,-42.35358,305.1,0.4,0.44,2019-10-20,03:48,N,nominal,1.0NRT,293.4,1,N
-8.70659,-40.48482,322.2,0.46,0.39,2019-10-20,03:48,N,nominal,1.0NRT,294.1,3,N
-8.7059,-40.48903,341.8,0.46,0.39,2019-10-20,03:48,N,nominal,1.0NRT,296.5,8.5,N
-8.70297,-40.48419,312.5,0.46,0.39,2019-10-20,03:48,N,nominal,1.0NRT,294.3,1.3,N
-8.21533,-42.47813,317,0.41,0.45,2019-10-20,03:48,N,nominal,1.0NRT,293.7,1.1,N
-8.21122,-42.47744,308.2,0.41,0.45,2019-10-20,03:48,N,nominal,1.0NRT,293.3,1.1,N
-8.20586,-42.48409,311.9,0.41,0.45,2019-10-20,03:48,N,nominal,1.0NRT,293.7,1.8,N
-8.20523,-42.48778,311.3,0.41,0.45,2019-10-20,03:48,N,nominal,1.0NRT,293.6,1.3,N
-8.20112,-42.48709,310.3,0.41,0.45,2019-10-20,03:48,N,nominal,1.0NRT,293.8,1.3,N
-8.19639,-42.49004,315.2,0.41,0.45,2019-10-20,03:48,N,nominal,1.0NRT,293.9,2.2,N
-8.19576,-42.49369,313.1,0.41,0.45,2019-10-20,03:48,N,nominal,1.0NRT,294,2,N
-7.51067,-43.71297,306.6,0.5,0.49,2019-10-20,03:48,N,nominal,1.0NRT,292.1,6,N
-7.51463,-43.71175,312.9,0.5,0.49,2019-10-20,03:48,N,nominal,1.0NRT,292.1,4.7,N
-7.51011,-43.71101,307,0.5,0.49,2019-10-20,03:48,N,nominal,1.0NRT,291.6,3.7,N
-7.21197,-45.36597,302.9,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,291.8,0.3,N
-7.2069,-45.36505,308.9,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.4,0.6,N
-7.3238,-43.16372,312.9,0.46,0.47,2019-10-20,03:48,N,nominal,1.0NRT,293,2.8,N
-7.32453,-43.1595,328.4,0.46,0.47,2019-10-20,03:48,N,nominal,1.0NRT,293.6,2.8,N
-7.32017,-43.15875,308.2,0.46,0.47,2019-10-20,03:48,N,nominal,1.0NRT,292.6,2.8,N
-7.44434,-42.38555,312.7,0.41,0.45,2019-10-20,03:48,N,nominal,1.0NRT,292.9,5.6,N
-7.33663,-42.93499,313.2,0.45,0.47,2019-10-20,03:48,N,nominal,1.0NRT,292.1,5.4,N
-7.33427,-42.93604,314.9,0.45,0.47,2019-10-20,03:48,N,nominal,1.0NRT,292.7,5.6,N
-6.62904,-46.63079,328.4,0.41,0.6,2019-10-20,03:48,N,nominal,1.0NRT,293.3,2.8,N
-6.62836,-46.63462,327.7,0.41,0.6,2019-10-20,03:48,N,nominal,1.0NRT,293,2.8,N
-6.89697,-45.05289,308.4,0.63,0.54,2019-10-20,03:48,N,nominal,1.0NRT,293,3,N
-7.02673,-43.88008,311.3,0.52,0.5,2019-10-20,03:48,N,nominal,1.0NRT,291.9,3.3,N
-6.82319,-44.80245,321.3,0.61,0.53,2019-10-20,03:48,N,nominal,1.0NRT,293.5,3.2,N
-6.4126,-46.57544,304.1,0.41,0.6,2019-10-20,03:48,N,nominal,1.0NRT,290.8,0.7,N
-6.41194,-46.57911,306.7,0.41,0.6,2019-10-20,03:48,N,nominal,1.0NRT,291,1.4,N
-6.40704,-46.57434,305.3,0.41,0.6,2019-10-20,03:48,N,nominal,1.0NRT,291,0.7,N
-6.40639,-46.57798,314.3,0.41,0.6,2019-10-20,03:48,N,nominal,1.0NRT,291,1.4,N
-5.88487,-49.41661,311.7,0.64,0.72,2019-10-20,03:48,N,nominal,1.0NRT,275.9,1.7,N
-5.88382,-49.42229,305.2,0.64,0.72,2019-10-20,03:48,N,nominal,1.0NRT,275.5,1.7,N
-5.88846,-49.42102,297.9,0.64,0.72,2019-10-20,03:48,N,nominal,1.0NRT,276.1,1.7,N
-5.88182,-49.41946,313.8,0.64,0.72,2019-10-20,03:48,N,nominal,1.0NRT,275.3,1.7,N
-6.22908,-47.37635,303.6,0.46,0.64,2019-10-20,03:48,N,nominal,1.0NRT,290.5,1.2,N
-5.4475,-46.81546,304.5,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,289.5,0.8,N
-5.59972,-45.93307,322.7,0.38,0.59,2019-10-20,03:48,N,nominal,1.0NRT,291.3,1.5,N
-5.59716,-45.88323,318.9,0.38,0.58,2019-10-20,03:48,N,nominal,1.0NRT,290.6,1.4,N
-5.43041,-46.84558,304,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,289.2,1,N
-5.42971,-46.84957,309.4,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,289.5,1.5,N
-5.12873,-48.05425,301,0.53,0.67,2019-10-20,03:48,N,nominal,1.0NRT,281.4,1.8,N
-5.12785,-48.05912,316,0.53,0.67,2019-10-20,03:48,N,nominal,1.0NRT,282.1,1.8,N
-5.52567,-45.90025,304.1,0.38,0.59,2019-10-20,03:48,N,nominal,1.0NRT,290.4,0.9,N
-5.52509,-45.90363,309,0.38,0.59,2019-10-20,03:48,N,nominal,1.0NRT,290.3,0.8,N
-5.52451,-45.90708,303.9,0.38,0.59,2019-10-20,03:48,N,nominal,1.0NRT,290.4,0.8,N
-5.42954,-46.46572,303.2,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,290.1,0.9,N
-5.42889,-46.46955,309.4,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,290.1,1.4,N
-4.81726,-49.92293,298.4,0.72,0.76,2019-10-20,03:48,N,nominal,1.0NRT,278.5,0.9,N
-4.81605,-49.92982,298.1,0.72,0.76,2019-10-20,03:48,N,nominal,1.0NRT,277.1,0.9,N
-5.46941,-46.09866,308.2,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,290,1.5,N
-5.1311,-48.05512,302.5,0.54,0.67,2019-10-20,03:48,N,nominal,1.0NRT,281.3,1.9,N
-5.13025,-48.05999,318.1,0.54,0.68,2019-10-20,03:48,N,nominal,1.0NRT,282,1.9,N
-5.46392,-46.09772,317,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,290.4,1.5,N
-5.34447,-46.58768,306.5,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,289.4,1.3,N
-5.3438,-46.59149,316.1,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,289.8,1.3,N
-5.32245,-46.3836,305.2,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,290.1,0.9,N
-5.32182,-46.3871,306,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,289.9,1.7,N
-6.4489,-39.67636,305.9,0.45,0.39,2019-10-20,03:48,N,nominal,1.0NRT,293.5,1.5,N
-5.48001,-45.53712,316,0.36,0.57,2019-10-20,03:48,N,nominal,1.0NRT,291,1.3,N
-5.37464,-45.99414,306,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.8,1.2,N
-5.37332,-46.00188,307.6,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,290.3,1.3,N
-5.71966,-43.93384,311.8,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291,2.3,N
-5.46547,-45.12143,310.1,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.5,1.1,N
-5.46492,-45.12458,308.9,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.4,1,N
-5.46437,-45.12775,305.5,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.3,1,N
-5.46381,-45.13095,312.1,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.3,1.4,N
-5.67144,-43.79193,324.4,0.54,0.51,2019-10-20,03:48,N,nominal,1.0NRT,290.8,4.7,N
-5.66676,-43.79117,311,0.54,0.51,2019-10-20,03:48,N,nominal,1.0NRT,290.5,1.7,N
-5.67435,-43.79053,306.8,0.54,0.51,2019-10-20,03:48,N,nominal,1.0NRT,290.6,1.8,N
-5.66887,-43.79453,305.8,0.54,0.51,2019-10-20,03:48,N,nominal,1.0NRT,290.3,3.8,N
-5.66967,-43.78971,327.2,0.54,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.1,1.8,N
-5.61067,-44.02735,311,0.56,0.52,2019-10-20,03:48,N,nominal,1.0NRT,291.8,0.9,N
-5.60982,-44.03247,305.6,0.56,0.52,2019-10-20,03:48,N,nominal,1.0NRT,291.6,1.8,N
-5.60507,-44.03157,305.1,0.56,0.52,2019-10-20,03:48,N,nominal,1.0NRT,291.5,1.7,N
-5.22839,-46.15422,323.5,0.4,0.6,2019-10-20,03:48,N,nominal,1.0NRT,290,1.9,N
-5.38145,-45.13741,304.5,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.4,0.8,N
-5.37682,-45.13354,319.5,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.4,1.6,N
-5.20128,-46.14648,327.5,0.4,0.6,2019-10-20,03:48,N,nominal,1.0NRT,290.2,2.5,N
-5.19575,-46.14554,316.8,0.4,0.6,2019-10-20,03:48,N,nominal,1.0NRT,290,2.5,N
-5.18876,-46.08806,310.2,0.39,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289,6.3,N
-5.18815,-46.09156,307,0.39,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289.3,4.5,N
-6.23334,-39.92627,315.3,0.47,0.39,2019-10-20,03:48,N,nominal,1.0NRT,293.2,1.5,N
-6.23264,-39.93048,308.7,0.47,0.39,2019-10-20,03:48,N,nominal,1.0NRT,293.3,1.5,N
-5.18261,-46.09075,319.3,0.39,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289.5,4.5,N
-5.18387,-46.08359,340.7,0.39,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289.8,6.3,N
-5.18323,-46.08725,367,0.39,0.6,2019-10-20,03:48,N,high,1.0NRT,290.9,6.3,N
-5.17838,-46.08257,309.2,0.39,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289.3,0.8,N
-5.17771,-46.08636,302.2,0.39,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289,0.8,N
-5.17708,-46.08995,305.5,0.39,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289.4,1,N
-5.52827,-44.05064,304.4,0.57,0.52,2019-10-20,03:48,N,nominal,1.0NRT,292,1.5,N
-5.52738,-44.05577,312.2,0.57,0.52,2019-10-20,03:48,N,nominal,1.0NRT,291.7,1.5,N
-5.16714,-46.11409,317.7,0.4,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289.3,1.8,N
-5.16778,-46.11047,320.5,0.4,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289.2,1.8,N
-5.31184,-45.26188,306.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.8,1.5,N
-5.16224,-46.10966,319.5,0.4,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289.5,2.3,N
-5.16161,-46.11323,328.9,0.4,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289.7,2.3,N
-5.3072,-45.25783,306.1,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.1,1.2,N
-4.93521,-47.34869,299.2,0.48,0.65,2019-10-20,03:48,N,nominal,1.0NRT,283.4,0.8,N
-4.93439,-47.35326,307.4,0.48,0.65,2019-10-20,03:48,N,nominal,1.0NRT,283.1,0.8,N
-5.30665,-45.26091,321.3,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.3,1.5,N
-5.52821,-44.05477,319.4,0.57,0.52,2019-10-20,03:48,N,nominal,1.0NRT,292.1,2.4,N
-5.18331,-46.09209,307.3,0.39,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289.4,3.2,N
-5.1845,-46.08501,367,0.39,0.6,2019-10-20,03:48,N,high,1.0NRT,290.1,6.7,N
-5.18389,-46.08861,356.4,0.39,0.6,2019-10-20,03:48,N,nominal,1.0NRT,290.5,6.7,N
-5.17777,-46.09129,309.6,0.39,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289.4,3.2,N
-5.179,-46.08405,337.7,0.39,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289.9,6.7,N
-5.31179,-45.26207,306.5,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.1,1.4,N
-5.16862,-46.11187,315.2,0.4,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289,3,N
-5.30712,-45.25799,305.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.2,1.1,N
-5.16248,-46.1146,315.7,0.4,0.6,2019-10-20,03:48,N,nominal,1.0NRT,289.6,3,N
-5.3066,-45.26108,321.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.7,1.4,N
-5.16309,-46.11102,343.8,0.4,0.6,2019-10-20,03:48,N,nominal,1.0NRT,290.7,3,N
-6.19618,-39.81035,309.7,0.46,0.39,2019-10-20,03:48,N,nominal,1.0NRT,293.1,0.9,N
-4.93328,-47.35164,313.4,0.48,0.65,2019-10-20,03:48,N,nominal,1.0NRT,283.8,2,N
-5.41991,-44.34569,312,0.6,0.53,2019-10-20,03:48,N,nominal,1.0NRT,291.7,2,N
-5.23441,-45.43232,328.5,0.36,0.57,2019-10-20,03:48,N,nominal,1.0NRT,291.4,2.7,N
-5.50519,-43.78546,311.6,0.54,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291,1.5,N
-4.78895,-47.92687,304.5,0.53,0.67,2019-10-20,03:48,N,nominal,1.0NRT,282.1,3.1,N
-4.78981,-47.922,332.9,0.53,0.67,2019-10-20,03:48,N,nominal,1.0NRT,282.3,3.1,N
-4.78367,-47.92042,306.9,0.53,0.67,2019-10-20,03:48,N,nominal,1.0NRT,282,1.2,N
-5.50051,-43.78465,326.2,0.54,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.4,3.3,N
-4.98413,-46.74517,303.6,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,288.2,1,N
-5.11975,-45.93577,309.4,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.6,1.9,N
-5.11915,-45.93927,309.5,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.9,1.9,N
-5.11854,-45.94274,303.3,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.8,2.2,N
-4.9784,-46.74396,306.5,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,287.9,1.8,N
-4.9777,-46.74792,307.5,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,287.9,1.4,N
-5.11311,-45.94163,318,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,290,2.2,N
-4.972,-46.74655,311.7,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,287.8,1.4,N
-5.11371,-45.93818,329.1,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,290.9,1.9,N
-5.08513,-46.10171,329.4,0.4,0.6,2019-10-20,03:48,N,nominal,1.0NRT,290.2,2.4,N
-4.96639,-46.77844,329.6,0.44,0.63,2019-10-20,03:48,N,nominal,1.0NRT,288.5,3.1,N
-5.1083,-45.93699,304.9,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.9,0.9,N
-5.1077,-45.94041,305.3,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.6,1,N
-4.96625,-46.74543,315.4,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,287.7,1.9,N
-5.18443,-45.46994,310.9,0.36,0.57,2019-10-20,03:48,N,nominal,1.0NRT,290.1,3.1,N
-5.18499,-45.46675,346.9,0.36,0.57,2019-10-20,03:48,N,nominal,1.0NRT,291.4,5.1,N
-4.96612,-46.74486,310.8,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,287.8,0.9,N
-4.96544,-46.74889,304.8,0.44,0.62,2019-10-20,03:48,N,nominal,1.0NRT,287.2,0.9,N
-5.20034,-44.97174,334.9,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.3,2.3,N
-5.19982,-44.97477,321.9,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,291.7,5,N
-5.19575,-44.96785,316,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,291.6,2.3,N
-5.14719,-45.25082,305.4,0.35,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.2,0.8,N
-5.19523,-44.97083,335.7,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,292.6,2.3,N
-5.19065,-44.96687,304.6,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,291.3,0.5,N
-5.23532,-44.52777,306.1,0.62,0.54,2019-10-20,03:48,N,nominal,1.0NRT,291.2,2.1,N
-5.11872,-45.16808,303.6,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.3,0.6,N
-5.11818,-45.17118,305.8,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,290.9,0.6,N
-5.11792,-45.17141,306.1,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,291.3,1.2,N
-5.31395,-43.81536,306,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.7,1.2,N
-4.71778,-47.01149,317.3,0.46,0.64,2019-10-20,03:48,N,nominal,1.0NRT,286.5,2.3,N
-5.23984,-43.82325,308.6,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.9,2.4,N
-4.86567,-45.96971,307.5,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.1,2.2,N
-4.86088,-45.96479,309.8,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.2,2.2,N
-4.85961,-45.97199,308.7,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.2,2.2,N
-4.86027,-45.96825,337.7,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.8,2.2,N
-5.23928,-43.82133,314.1,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,292,1.5,N
-5.23456,-43.82055,306.2,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.9,1.5,N
-4.86589,-45.97017,304.4,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.2,0.8,N
-4.86107,-45.96519,308.9,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.1,1.3,N
-4.85984,-45.9725,309.5,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.1,2.2,N
-4.86048,-45.96867,337.4,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.7,2.2,N
-4.8556,-45.96411,302,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.2,1.3,N
-4.855,-45.96768,308.7,0.39,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.1,2.2,N
-4.91126,-45.56945,337.3,0.37,0.58,2019-10-20,03:48,N,nominal,1.0NRT,290.6,3.4,N
-4.90596,-45.5683,320.4,0.37,0.58,2019-10-20,03:48,N,nominal,1.0NRT,290.1,1.5,N
-4.85424,-45.83955,313.4,0.38,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.8,1,N
-4.84883,-45.83842,309.4,0.38,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.5,0.9,N
-4.73641,-46.46036,310.1,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,286.9,1.3,N
-4.73079,-46.45899,304.3,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,285.7,1.1,N
-4.83833,-45.73693,305,0.38,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.2,1.2,N
-4.83772,-45.74042,304.9,0.38,0.59,2019-10-20,03:48,N,nominal,1.0NRT,289.3,1.1,N
-5.15389,-43.83787,310,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.7,1.8,N
-4.69217,-46.51246,307.4,0.43,0.62,2019-10-20,03:48,N,nominal,1.0NRT,286.3,1.2,N
-5.15001,-43.83209,314.9,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,292.1,2.3,N
-5.14916,-43.83708,313.6,0.56,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.9,2.3,N
-4.69882,-46.44091,301.5,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,284,1.3,N
-4.68649,-46.51135,304,0.43,0.62,2019-10-20,03:48,N,nominal,1.0NRT,286.7,1,N
-4.69384,-46.43595,305.5,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,284.7,1.8,N
-4.69314,-46.43993,318.5,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,284.5,1.3,N
-4.69245,-46.44386,300.8,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,284.1,1.3,N
-4.5554,-47.18797,303.6,0.48,0.65,2019-10-20,03:48,N,nominal,1.0NRT,281.5,1.7,N
-4.54942,-47.18695,298.2,0.48,0.65,2019-10-20,03:48,N,nominal,1.0NRT,281.7,1.7,N
-4.5502,-47.18259,330.6,0.48,0.65,2019-10-20,03:48,N,nominal,1.0NRT,282.5,3.9,N
-4.6979,-46.43883,313.8,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,284.2,1.3,N
-4.69223,-46.4378,309.9,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,284.1,1.3,N
-4.69157,-46.44173,313.5,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,284.1,3,N
-4.55467,-47.18211,305.6,0.48,0.65,2019-10-20,03:48,N,nominal,1.0NRT,282,1.4,N
-4.55393,-47.18646,313.8,0.48,0.65,2019-10-20,03:48,N,nominal,1.0NRT,281.8,1.4,N
-4.5487,-47.18105,312.9,0.48,0.65,2019-10-20,03:48,N,nominal,1.0NRT,281.7,1.2,N
-4.54796,-47.18541,301.2,0.48,0.65,2019-10-20,03:48,N,nominal,1.0NRT,281.3,1.2,N
-5.1208,-43.74285,307.6,0.55,0.51,2019-10-20,03:48,N,nominal,1.0NRT,291.4,1.6,N
-4.42862,-47.77341,296.5,0.53,0.67,2019-10-20,03:48,N,nominal,1.0NRT,274.4,0.6,N
-4.42245,-47.77208,301.2,0.53,0.67,2019-10-20,03:48,N,nominal,1.0NRT,273.9,0.5,N
-13.43983,-46.23421,304.7,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,294,2.5,N
-13.43878,-46.23967,305.8,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,294.8,2.8,N
-13.90209,-43.74266,306.2,0.4,0.44,2019-10-20,03:48,N,nominal,1.0NRT,292.7,0.7,N
-13.90142,-43.74632,304.9,0.4,0.44,2019-10-20,03:48,N,nominal,1.0NRT,292.8,0.8,N
-13.4314,-46.22616,303,0.58,0.52,2019-10-20,03:48,N,nominal,1.0NRT,289.3,1.4,N
-13.78872,-44.09773,305.5,0.42,0.45,2019-10-20,03:48,N,nominal,1.0NRT,290.4,0.9,N
-13.78803,-44.10162,307.2,0.42,0.45,2019-10-20,03:48,N,nominal,1.0NRT,290.1,0.9,N
-13.22827,-47.0369,306.4,0.33,0.55,2019-10-20,03:48,N,nominal,1.0NRT,293.8,1.6,N
-13.65513,-44.31234,305.5,0.43,0.46,2019-10-20,03:48,N,nominal,1.0NRT,292.3,1.2,N
-13.24746,-46.0052,307.5,0.57,0.52,2019-10-20,03:48,N,nominal,1.0NRT,285.5,2.4,N
-13.24083,-46.01432,338.2,0.57,0.52,2019-10-20,03:48,N,nominal,1.0NRT,289.2,7.4,N
-12.48765,-49.85331,302,0.52,0.67,2019-10-20,03:48,N,nominal,1.0NRT,287.4,2.1,N
-13.94654,-41.53817,306.6,0.45,0.39,2019-10-20,03:48,N,nominal,1.0NRT,293.2,1,N
-13.50391,-44.04282,305.2,0.42,0.45,2019-10-20,03:48,N,nominal,1.0NRT,292.9,1.1,N
-13.18108,-45.62415,298.1,0.54,0.51,2019-10-20,03:48,N,nominal,1.0NRT,288,1.3,N
-13.18017,-45.62907,298.8,0.54,0.51,2019-10-20,03:48,N,nominal,1.0NRT,288.2,1.3,N
-13.17553,-45.62814,316,0.54,0.51,2019-10-20,03:48,N,nominal,1.0NRT,289.5,1.3,N
-13.16997,-45.63213,306.1,0.54,0.51,2019-10-20,03:48,N,nominal,1.0NRT,288.9,1.5,N
-12.99854,-46.38293,305.6,0.6,0.53,2019-10-20,03:48,N,nominal,1.0NRT,292.2,1.6,N
-12.9936,-46.3822,303.9,0.6,0.53,2019-10-20,03:48,N,nominal,1.0NRT,292.5,1.6,N
-13.57774,-42.81606,309.4,0.53,0.42,2019-10-20,03:48,N,nominal,1.0NRT,290.7,3.3,N
-13.57391,-42.81519,331.9,0.53,0.42,2019-10-20,03:48,N,nominal,1.0NRT,293.4,3.3,N
-12.88461,-46.41162,315.1,0.61,0.53,2019-10-20,03:48,N,nominal,1.0NRT,292.7,1.9,N
-12.4611,-48.38822,303.9,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,280.1,1,N
-12.46044,-48.39161,307.2,0.42,0.61,2019-10-20,03:48,N,nominal,1.0NRT,279.2,1.3,N
-13.03975,-45.14036,317.3,0.5,0.49,2019-10-20,03:48,N,nominal,1.0NRT,289.1,2,N
-12.40215,-48.27231,344.5,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,286.7,9.3,N
-12.4014,-48.27612,367,0.41,0.61,2019-10-20,03:48,N,high,1.0NRT,287.1,25.6,N
-12.40064,-48.27991,322.6,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,286.6,25.6,N
-12.39657,-48.27109,332.9,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,287.5,9.3,N
-12.39581,-48.27492,367,0.41,0.61,2019-10-20,03:48,N,high,1.0NRT,290.7,25.6,N
-12.39504,-48.27876,367,0.41,0.61,2019-10-20,03:48,N,high,1.0NRT,292.6,25.6,N
-12.39427,-48.2826,337.2,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,287.4,25.8,N
-12.40453,-48.27337,318.8,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,286.4,2.3,N
-12.39894,-48.27214,367,0.41,0.61,2019-10-20,03:48,N,high,1.0NRT,288.4,18.1,N
-12.39821,-48.27597,355.4,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,291.6,25,N
-12.39747,-48.2798,367,0.41,0.61,2019-10-20,03:48,N,high,1.0NRT,291,25,N
-12.39673,-48.28364,322.1,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,286.8,11.1,N
-12.3926,-48.27485,308.7,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,286,25,N
-12.39113,-48.28251,304.6,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,285.9,11.1,N
-12.39186,-48.27869,330.1,0.41,0.61,2019-10-20,03:48,N,nominal,1.0NRT,286.5,25,N
-12.63057,-46.96739,309.4,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.4,1.3,N
-12.62997,-46.9706,307.7,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.2,1.3,N
-12.62654,-46.96056,306.9,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,292.7,1.1,N
-12.626,-46.96344,317.8,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.3,1.1,N
-12.62544,-46.96642,314.2,0.34,0.56,2019-10-20,03:48,N,nominal,1.0NRT,293.1,3.1,N
